PURCHASE_ORDER_NUMBER,PO_DOCUMENT_DATE,SUPPLIER_NUMBER,SUPPLIER_NAME,PO_VALUE_ETB,OPEN_VALUE_ETB,PERFORMANCE_GUARANTEE_SUBMISSION_DATE,PERFORMANCE_GUARANTEE_RECEIVED_DATE,PERFORMANCE_GUARANTEE_EXPIRY_DATE,DAYS_TO_EXPIRY,PERFORMANCE_BOND_STATUS,REPORTING_CURRENCY
4500007971,2025-11-03,20000784,Brassica Pharma Pvt Ltd,"6,543,074.53","6,543,074.53",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003523,2025-02-20,20000736,Hale Pharmaceuticals,"6,524,122.80","6,524,122.80",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001133,2024-07-23,20000398,Macleods Pharmaceuticals Ltd.,"6,513,627.29","6,513,627.29",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010840,2026-04-02,20000249,RISE GLOBAL GMBH,"6,496,089.03","6,496,089.03",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012129,2026-06-15,20000549,Afrovision pharmaceuticals,"6,481,029","6,481,029",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001432,2024-08-30,20000250,RISE IMPORT AND EXPORT GMBH,"6,475,980.60","6,475,980.60",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011241,2026-04-30,20000012,Fenway Trading Co.Ltd,"6,415,704.38","6,415,704.38",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000742,2024-06-27,10000822,Dallul Pharmaceutical PLC,"10,148,706.73","6,406,615",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006412,2025-08-12,20000249,RISE GLOBAL GMBH,"6,405,753.10","6,405,753.10",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000545,2024-06-08,10000745,Humanwell Pharmaceutical Ethiopia P,"10,908,536.50","6,400,120",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500007848,2025-10-27,20000315,Aculife Healthcare Pvt. Ltd.,"6,309,257.48","6,309,257.48",[NULL],[NULL],2026-11-30,132,MISSING,ETB
4500005432,2025-06-25,20000673,Nanjing Mindray Biomedical Electron,"6,301,320.74","6,301,320.74",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010817,2026-04-02,20000218,BOSTON MEDICAL FZE.,"6,275,300.50","6,275,300.50",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006115,2025-07-24,20000213,Adonai Trading FZE,"6,234,654.07","6,234,654.07",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011622,2026-05-21,20000357,Galentic Pharma,"6,233,400.53","6,233,400.53",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001821,2024-10-09,20000249,RISE GLOBAL GMBH,"6,219,697.55","6,219,697.55",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002393,2024-11-15,20000213,Adonai Trading FZE,"6,213,173.73","6,213,173.73",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000081,2024-06-13,20000333,Bliss Gvs Pharma Ltd.,"6,060,288.72","6,060,288.72",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010382,2026-03-11,10003376,PHARMAGATE HEALTH CARE,"6,038,370","6,038,370",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010517,2026-03-16,20000358,Gst Corporation Ltd,"6,037,423.65","6,037,423.65",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000668,2024-06-19,20000410,Mylan Laboratories Ltd.,"6,014,192.62","6,014,192.62",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000019,2024-06-05,20000394,Leben Laboratories Private Limited,"5,950,071.82","5,950,071.82",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000023,2024-06-06,20000394,Leben Laboratories Private Limited,"5,950,071.82","5,950,071.82",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006720,2025-08-28,20000249,RISE GLOBAL GMBH,"5,912,510.02","5,912,510.02",[NULL],[NULL],2026-09-25,66,MISSING,ETB
4500011843,2026-06-03,10001161,GLOCARE PHARMAMANUFACTURING PLC,"5,905,724","5,905,724",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010620,2026-03-25,20000940,Berlinger Special Ag,"5,891,728.42","5,891,728.42",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011842,2026-06-03,20000428,Psychotropics India Limited,"5,881,325.72","5,881,325.72",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011636,2026-05-21,20000400,Medicamen Biotech Limited,"5,848,470.04","5,848,470.04",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500005067,2025-06-10,20000153,Shenzhen Comen Medical Instrumnt Co,"5,847,476.80","5,847,476.80",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012685,2026-07-06,20000165,Sonoscape Medical Corp.,"5,822,501.01","5,822,501.01",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500005934,2025-07-06,20000222,Care Pharma FZ LLC,"5,817,028.31","5,817,028.31",[NULL],[NULL],2026-08-26,36,MISSING,ETB
4500001048,2024-07-17,20000215,ATMOS MedizinTechnik GmbH & Co. KG,"5,802,788.05","5,802,788.05",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500009330,2026-01-12,20000334,Boston Medical Fze.,"5,786,623.46","5,786,623.46",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001431,2024-08-30,10000740,Follium Pharmaceuticals,"5,780,000","5,780,000",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011823,2026-06-02,20000165,Sonoscape Medical Corp.,"5,762,791.39","5,762,791.39",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500009298,2026-01-12,20000382,Jiangying Jinfeng Medical Equipment,"5,690,552.38","5,690,552.38",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500005440,2025-06-25,20000249,RISE GLOBAL GMBH,"5,672,265.13","5,672,265.13",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500009284,2026-01-08,20000249,RISE GLOBAL GMBH,"5,623,141.91","5,623,141.91",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003383,2025-02-11,20000726,Wise Team FZC JV with Wise Team PLC,"5,620,675.32","5,620,675.32",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003378,2025-02-11,20000726,Wise Team FZC JV with Wise Team PLC,"5,619,783.56","5,619,783.56",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006558,2025-08-19,20000467,Venus Remedius Ltd.,"5,569,495.23","5,569,495.23",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003368,2025-02-10,20000456,The Medical Export Group,"5,546,918.41","5,546,918.41",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012682,2026-07-06,20000683,Samed FZE,"5,517,574","5,517,574",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000876,2024-07-04,20000345,Egyptian Int. Pharmaceutical Indust,"5,510,320.98","5,510,320.98",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004174,2025-04-10,20000416,Neon Laboratory Ltd.,"5,490,972.38","5,490,972.38",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011647,2026-05-21,10003376,PHARMAGATE HEALTH CARE,"5,483,252.52","5,483,252.52",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004528,2025-05-12,20000306,Quayle Dental,"5,466,274.80","5,466,274.80",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500007396,2025-10-03,10000745,Humanwell Pharmaceutical Ethiopia P,"5,355,000","5,355,000",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001052,2024-07-17,20000264,United Pharma (K) Limited,"16,760,630.25","5,300,370.25",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000846,2024-07-01,10001159,Kilitch Estro Biotech PLC,"130,425,000","5,297,292",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010836,2026-04-02,20000932,Fukuda Co. Ltd,"5,285,840.82","5,285,840.82",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006117,2025-07-24,20000213,Adonai Trading FZE,"5,235,971.16","5,235,971.16",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012722,2026-07-06,20000153,Shenzhen Comen Medical Instrumnt Co,"5,223,881.15","5,223,881.15",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000618,2024-06-18,20000357,Galentic Pharma,"5,210,851.01","5,210,851.01",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003215,2025-01-30,20000249,RISE GLOBAL GMBH,"5,174,014.44","5,174,014.44",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004681,2025-05-16,10000748,Addis Pharmaceutical Factory Sc.,"10,653,707.94","5,150,962.25",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000845,2024-07-01,20000113,Pregna International -,"5,131,449","5,131,449",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000105,2024-06-13,20000312,Abbott Rapid Dx International Ltd.,"5,060,605.44","5,060,605.44",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011770,2026-05-26,20000482,Cipla Pharmacuticals Ltd. -,"5,013,101.55","5,013,101.55",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010936,2026-04-07,10003575,Z Care pharma trading,"4,984,110","4,984,110",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003450,2025-02-17,20000687,Nantong Egens Biotechnology Co ltd,"4,983,524.63","4,983,524.63",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001666,2024-09-25,20000216,Beeveejay Limited,"4,980,648.06","4,980,648.06",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010450,2026-03-12,10003575,Z Care pharma trading,"4,961,527","4,961,527",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004197,2025-04-11,20000385,Kilitch Drugs,"4,928,554.07","4,928,554.07",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011290,2026-05-06,10000740,Follium Pharmaceuticals,"4,925,556","4,925,556",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000020,2024-06-06,20000442,Scott Edil Pharmacia Ltd,"7,273,167.67","4,871,402.05",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000035,2024-06-07,20000240,Nubenco enterprise INC,"54,877,685.81","4,844,898.84",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500007470,2025-10-08,20000218,BOSTON MEDICAL FZE.,"4,842,382.26","4,842,382.26",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003756,2025-03-12,10000972,BRG Trading Plc,"4,825,205","4,825,205",[NULL],[NULL],2026-01-29,-173,MISSING,ETB
4500010869,2026-04-03,20000683,Samed FZE,"4,819,498.07","4,819,498.07",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012806,2026-07-08,20000222,Care Pharma FZ LLC,"4,806,452.12","4,806,452.12",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012131,2026-06-15,10000740,Follium Pharmaceuticals,"4,797,252","4,797,252",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500005793,2025-07-05,20000249,RISE GLOBAL GMBH,"4,778,172.52","4,778,172.52",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004701,2025-05-19,20000222,Care Pharma FZ LLC,"4,771,330.37","4,771,330.37",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000691,2024-06-20,20000416,Neon Laboratory Ltd.,"6,214,966.77","4,734,755.92",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010830,2026-04-02,20000025,"Guangdong Biolight Meditech Co.,Ltd","4,721,992.88","4,721,992.88",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012723,2026-07-06,20000158,Shenzhen Mindray Bio-Medical Electr,"4,680,067.90","4,680,067.90",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000658,2024-06-19,20000442,Scott Edil Pharmacia Ltd,"4,608,318.39","4,608,318.39",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001069,2024-07-17,20000442,Scott Edil Pharmacia Ltd,"4,597,529.12","4,597,529.12",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003732,2025-03-11,20000264,United Pharma (K) Limited,"4,574,690","4,574,690",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004837,2025-05-24,10000745,Humanwell Pharmaceutical Ethiopia P,"40,519,914","4,531,158",[NULL],[NULL],2026-05-22,-60,MISSING,ETB
4500000884,2024-07-04,20000418,Novartis Pharma Services Ag,"4,468,636.84","4,468,636.84",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011619,2026-05-20,20000394,Leben Laboratories Private Limited,"4,453,848.09","4,453,848.09",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004689,2025-05-16,20000394,Leben Laboratories Private Limited,"4,359,276.06","4,359,276.06",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010497,2026-03-16,20000942,Jiangsu keling medical appliances c,"4,298,951.16","4,298,951.16",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500005830,2025-07-05,20000469,Vhb Medi Sciences Limited,"4,285,768.94","4,285,768.94",[NULL],[NULL],2026-08-04,14,MISSING,ETB
4500010456,2026-03-13,20000249,RISE GLOBAL GMBH,"4,247,972.76","4,247,972.76",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003382,2025-02-11,20000071,Kay And Company IN,"4,232,325.37","4,232,325.37",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000604,2024-06-17,20000383,Kay & Company,"4,219,272.29","4,219,272.29",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500008914,2025-12-22,20000360,Guilin HBM health protection Inc,"4,218,040.29","4,218,040.29",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000582,2024-06-08,20000299,Sonoscape Company Ltd.,"4,210,431.69","4,210,431.69",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500008814,2025-12-18,20000360,Guilin HBM health protection Inc,"4,198,242.51","4,198,242.51",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010464,2026-03-13,20000260,Tenama International FZ-LLC,"4,196,150.15","4,196,150.15",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002547,2024-12-03,20000442,Scott Edil Pharmacia Ltd,"4,181,135.07","4,181,135.07",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004544,2025-05-13,20000306,Quayle Dental,"4,164,780.80","4,164,780.80",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001189,2024-07-26,20000250,RISE IMPORT AND EXPORT GMBH,"4,162,292.01","4,162,292.01",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500005445,2025-06-25,20000792,Phoenix Medical Systems Private Lim,"4,158,353.39","4,158,353.39",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010448,2026-03-12,20000324,Avian International,"4,156,976.74","4,156,976.74",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500008895,2025-12-22,20000249,RISE GLOBAL GMBH,"4,089,867.80","4,089,867.80",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011646,2026-05-21,20000457,The Say Pharma Drug Store Llc,"4,068,500.89","4,068,500.89",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004631,2025-05-14,20000036,Hll Lifecare Ltd. -,"4,061,568.42","4,061,568.42",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500009517,2026-01-23,20000475,Zaman Project Management,"4,035,034.86","4,035,034.86",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012717,2026-07-06,20000535,"Contec Medical Systems Co., Ltd","3,990,210.65","3,990,210.65",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012688,2026-07-06,20000249,RISE GLOBAL GMBH,"3,986,519.44","3,986,519.44",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010841,2026-04-02,20000750,"Beijing Aeonmed┬áco.,ltd","3,980,454.95","3,980,454.95",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500007050,2025-09-17,20000249,RISE GLOBAL GMBH,"3,956,766","3,956,766",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011896,2026-06-03,20000153,Shenzhen Comen Medical Instrumnt Co,"3,939,284.08","3,939,284.08",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011844,2026-06-03,10000745,Humanwell Pharmaceutical Ethiopia P,"3,937,202","3,937,202",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500008842,2025-12-19,20000260,Tenama International FZ-LLC,"3,935,080.48","3,935,080.48",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500008924,2025-12-23,20000260,Tenama International FZ-LLC,"3,935,080.48","3,935,080.48",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001021,2024-07-16,20000428,Psychotropics India Limited,"3,855,348.93","3,855,348.93",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010546,2026-03-17,20000382,Jiangying Jinfeng Medical Equipment,"3,845,841.71","3,845,841.71",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010127,2026-02-25,10000981,Lifecare Pharmaceutical Trading,"3,837,650.70","3,837,650.70",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500005389,2025-06-24,20000222,Care Pharma FZ LLC,"3,783,583.29","3,783,583.29",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000718,2024-06-26,20000012,Fenway Trading Co.Ltd,"3,766,142.95","3,766,142.95",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010297,2026-03-06,20000467,Venus Remedius Ltd.,"3,760,610.26","3,760,610.26",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000079,2024-06-13,20000416,Neon Laboratory Ltd.,"3,723,135.29","3,723,135.29",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006049,2025-07-21,20000264,United Pharma (K) Limited,"3,685,776.80","3,685,776.80",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011726,2026-05-26,20000549,Afrovision pharmaceuticals,"3,655,501.68","3,655,501.68",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006045,2025-07-18,20000264,United Pharma (K) Limited,"3,614,576.26","3,614,576.26",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500005463,2025-06-26,20000790,"Heyer Medical Co., LTD","3,572,276.74","3,572,276.74",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011729,2026-05-26,20000233,Jiangxi Hongda Medical Equipment Gr,"3,565,870.67","3,565,870.67",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011208,2026-04-29,20000012,Fenway Trading Co.Ltd,"3,510,188.98","3,510,188.98",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003491,2025-02-19,20000475,Zaman Project Management,"3,506,716.01","3,506,716.01",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001368,2024-08-22,20000434,Roche Diagnostics Gmbh,"3,475,937.36","3,475,937.36",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003171,2025-01-29,20000442,Scott Edil Pharmacia Ltd,"3,450,812.68","3,450,812.68",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000700,2024-06-21,10000744,Ethiopian Pharmaceuticals Manufactu,"115,993,998.31","3,443,350",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006367,2025-08-12,20000357,Galentic Pharma,"3,417,688.18","3,417,688.18",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500009628,2026-02-02,20000407,Mission Pharma,"3,403,504.99","3,403,504.99",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010492,2026-03-16,20000358,Gst Corporation Ltd,"3,378,271.58","3,378,271.58",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500002544,2024-12-03,20000439,Sakar Healthcare Limited,"3,354,490.46","3,354,490.46",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012848,2026-07-13,20000945,Al Elham Trading L.L.C,"3,311,025.86","3,311,025.86",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012324,2026-06-22,20000158,Shenzhen Mindray Bio-Medical Electr,"3,291,513.73","3,291,513.73",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012221,2026-06-10,20000158,Shenzhen Mindray Bio-Medical Electr,"3,291,513.73","3,291,513.73",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012220,2026-06-17,20000158,Shenzhen Mindray Bio-Medical Electr,"3,291,513.73","3,291,513.73",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011308,2026-05-06,20000549,Afrovision pharmaceuticals,"3,283,632","3,283,632",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010362,2026-03-11,20000185,Therdose Pharma Pvt. Ltd.,"3,264,149.62","3,264,149.62",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001327,2024-08-15,20000434,Roche Diagnostics Gmbh,"3,234,098.34","3,234,098.34",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000143,2024-06-08,20000315,Aculife Healthcare Pvt. Ltd.,"3,233,302.88","3,233,302.88",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011900,2026-06-04,20000429,Pinnacle Life Science Pvt. Ltd.,"3,214,154.01","3,214,154.01",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001423,2024-08-29,20000337,Ciron Drugs And Pharmaceuticals Pvt,"3,148,537.09","3,148,537.09",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010502,2026-03-16,20000942,Jiangsu keling medical appliances c,"3,144,963.14","3,144,963.14",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012904,2026-07-20,20000942,Jiangsu keling medical appliances c,"3,125,046.24","3,125,046.24",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500007814,2025-10-26,20000249,RISE GLOBAL GMBH,"3,114,150.99","3,114,150.99",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011986,2026-06-09,20000466,United Pharma,"3,111,373.20","3,111,373.20",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012898,2026-07-20,20000792,Phoenix Medical Systems Private Lim,"3,088,523.85","3,088,523.85",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011899,2026-06-03,20000158,Shenzhen Mindray Bio-Medical Electr,"3,088,049.27","3,088,049.27",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000732,2024-06-26,20000410,Mylan Laboratories Ltd.,"3,014,559.04","3,014,559.04",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001632,2024-09-21,20000087,Medico (Huaian) Co.Ltd,"2,977,399.52","2,977,399.52",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000819,2024-06-29,20000311,Abbott Gmbh,"2,971,263.50","2,971,263.50",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010320,2026-03-09,10003604,HAREGEWEINBINIYAM&FRIENDS METAL WOR,"2,964,500","2,964,500",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011824,2026-06-02,20000249,RISE GLOBAL GMBH,"2,959,228.32","2,959,228.32",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012720,2026-07-06,20000025,"Guangdong Biolight Meditech Co.,Ltd","2,943,027.11","2,943,027.11",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004781,2025-05-22,20000461,Tulip Diagnotics Ltd.,"2,933,567.48","2,933,567.48",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006789,2025-09-02,20000346,Elsmed Healthcare Solutions Ltd.,"2,933,148.05","2,933,148.05",[NULL],[NULL],2026-11-06,108,MISSING,ETB
4500010333,2026-03-10,20000025,"Guangdong Biolight Meditech Co.,Ltd","2,923,617.55","2,923,617.55",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004768,2025-05-21,20000394,Leben Laboratories Private Limited,"2,861,430.87","2,861,430.87",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011202,2026-04-29,20000258,Sysmex  Europe SE,"2,829,363.33","2,829,363.33",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011883,2026-06-03,20000257,Spot Medical Equipment FZE,"2,808,031.11","2,808,031.11",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500003135,2025-01-28,20000442,Scott Edil Pharmacia Ltd,"2,797,569.52","2,797,569.52",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004705,2025-05-19,20000383,Kay & Company,"2,788,660.44","2,788,660.44",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500007472,2025-10-08,20000218,BOSTON MEDICAL FZE.,"2,757,679.91","2,757,679.91",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500004176,2025-04-10,20000249,RISE GLOBAL GMBH,"2,752,332.13","2,752,332.13",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011933,2026-06-04,20000683,Samed FZE,"2,730,495.70","2,730,495.70",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500005446,2025-06-25,20000249,RISE GLOBAL GMBH,"2,721,070.17","2,721,070.17",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010833,2026-04-02,20000025,"Guangdong Biolight Meditech Co.,Ltd","2,674,695.27","2,674,695.27",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500005785,2025-07-05,20000416,Neon Laboratory Ltd.,"2,664,024.65","2,664,024.65",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500008921,2025-12-22,20000892,Zhejiang Bangli Medical Products Co,"2,623,358.50","2,623,358.50",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500009627,2026-02-02,20000407,Mission Pharma,"2,618,080.76","2,618,080.76",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500006028,2025-07-09,20000402,Medochemie Ltd.,"2,590,085.31","2,590,085.31",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012740,2026-07-06,20000239,Ningbo David Medical Device Co. Ltd,"2,567,806.40","2,567,806.40",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500000882,2024-07-04,20000481,Khandelwal Laboratories Pvt. Ltd.,"2,560,191.66","2,560,191.66",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500010870,2026-04-03,20000328,Beeveejay Ltd,"2,559,745.05","2,559,745.05",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011898,2026-06-03,20000945,Al Elham Trading L.L.C,"2,517,170.76","2,517,170.76",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500001163,2024-07-24,20000249,RISE GLOBAL GMBH,"2,484,034.28","2,484,034.28",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500012069,2026-06-12,20000222,Care Pharma FZ LLC,"2,439,316.59","2,439,316.59",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
4500011617,2026-05-20,20000442,Scott Edil Pharmacia Ltd,"2,439,115.65","2,439,115.65",[NULL],[NULL],[NULL],[NULL],MISSING,ETB
