MANDT,EBELN,EBELP,ETENR,PO_DOCUMENT_DATE,PO_TYPE,SUPPLIER_NUMBER,SUPPLIER_NAME,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_TYPE_DESCRIPTION,PLANT,ORDER_UNIT,ITEM_NET_VALUE_ETB,HEADER_DELETION_INDICATOR,ITEM_DELETION_INDICATOR,RETURN_ITEM_INDICATOR,DELIVERY_COMPLETED_INDICATOR,FINAL_INVOICE_INDICATOR,SCHEDULED_DELIVERY_DATE,SCHEDULED_QUANTITY,RECEIVED_QUANTITY,REDUCED_QUANTITY,OPEN_SCHEDULE_QUANTITY,OPEN_OVERDUE_STATUS,OPEN_SCHEDULE_VALUE_ETB
100,4500009305,10,1,2026-01-12,ZRDI,20000249,RISE GLOBAL GMBH,402-DIEE-0101N,"Set - Diagnostic, EENT",ZMD,Medical Device,HO01,SET,"706,927.92",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-01,100,0,0,100,OPEN_OVERDUE,"706,927.92"
100,4500009305,30,1,2026-01-12,ZRDI,20000249,RISE GLOBAL GMBH,402-LAPA-0103N,"Set - Laparotomy, Adult",ZMD,Medical Device,HO01,SET,"1,801,121.29",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-01,20,0,0,20,OPEN_OVERDUE,"1,801,121.29"
100,4500009305,50,1,2026-01-12,ZRDI,20000249,RISE GLOBAL GMBH,401-DRUS-0106,"Drum - Sterilizer, Large",ZMD,Medical Device,HO01,EA,"2,191,864.72",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-01,346,0,0,346,OPEN_OVERDUE,"2,191,864.72"
100,4500009305,70,1,2026-01-12,ZRDI,20000249,RISE GLOBAL GMBH,402-CHOL-0101N,Set - Cholecystectomy,ZMD,Medical Device,HO01,SET,"981,206.01",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-01,50,0,0,50,OPEN_OVERDUE,"981,206.01"
100,4500009430,20,1,2026-01-16,ZHP1,20000372,Ida Foundation,209-POVI-0102,Povidone Iodine - 10% - Soln of 500ml,ZLC,Laboratory commodity,HO01,BOT,0,[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-16,"15,666",0,0,"15,666",OPEN_OVERDUE,0
100,4500009430,40,1,2026-01-16,ZHP1,20000372,Ida Foundation,303-GLSU-0704-03,Glove Surgical S.PwderFree-No7.5 of 20PR,ZMS,Medical Supply,HO01,PAK,0,[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-16,"15,666",0,0,"15,666",OPEN_OVERDUE,0
100,4500009430,60,1,2026-01-16,ZHP1,20000372,Ida Foundation,306-ADWP-0601-02,Adhesive Wound Plaster-19mmx72mm of 20,ZMS,Medical Supply,HO01,PAK,0,[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-16,"15,666",0,0,"15,666",OPEN_OVERDUE,0
100,4500009430,80,1,2026-01-16,ZHP1,20000372,Ida Foundation,306-ADPL-0701,Adhesive Plaster Zinc Oxide - 2.5cmx5m,ZMS,Medical Supply,HO01,EA,0,[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-16,"15,666",0,0,"15,666",OPEN_OVERDUE,0
100,4500009430,100,1,2026-01-16,ZHP1,20000372,Ida Foundation,301-GAAC-0101-01,Gauze Absorbent Cotton - 8cm x 4m of 4,ZMS,Medical Supply,HO01,EA,0,[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-16,"15,666",0,0,"15,666",OPEN_OVERDUE,0
100,4500009434,20,1,2026-01-17,ZHP1,20000372,Ida Foundation,209-POVI-0102,Povidone Iodine - 10% - Soln of 500ml,ZLC,Laboratory commodity,HO01,BOT,0,[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-17,"11,171",0,0,"11,171",OPEN_OVERDUE,0
100,4500009434,40,1,2026-01-17,ZHP1,20000372,Ida Foundation,303-GLSU-0704-03,Glove Surgical S.PwderFree-No7.5 of 20PR,ZMS,Medical Supply,HO01,PAK,0,[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-17,"11,171",0,0,"11,171",OPEN_OVERDUE,0
100,4500009434,60,1,2026-01-17,ZHP1,20000372,Ida Foundation,306-ADWP-0601-02,Adhesive Wound Plaster-19mmx72mm of 20,ZMS,Medical Supply,HO01,PAK,0,[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-17,"11,171",0,0,"11,171",OPEN_OVERDUE,0
100,4500009434,80,1,2026-01-17,ZHP1,20000372,Ida Foundation,306-ADPL-0701,Adhesive Plaster Zinc Oxide - 2.5cmx5m,ZMS,Medical Supply,HO01,EA,0,[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-17,"11,171",0,0,"11,171",OPEN_OVERDUE,0
100,4500009434,100,1,2026-01-17,ZHP1,20000372,Ida Foundation,301-GAAC-0101-01,Gauze Absorbent Cotton - 8cm x 4m of 4,ZMS,Medical Supply,HO01,EA,0,[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-17,"11,171",0,0,"11,171",OPEN_OVERDUE,0
100,4500009552,10,1,2026-01-26,ZHP1,20000153,Shenzhen Comen Medical Instrumnt Co,402-ANEM-0101,Anesthesia machine - with Patient mon,ZMD,Medical Device,HO01,EA,"10,541,137.58",[NULL],[NULL],[NULL],[NULL],[NULL],2026-05-01,5,0,0,5,OPEN_OVERDUE,"10,541,137.58"
100,4500010146,60,1,2026-02-26,ZHP1,20000686,Roche Kenya Ltd,207-CPRP-0804,C Omni 6800/8800-processing Plate of 32,ZLC,Laboratory commodity,HO01,PAK,"502,502.60",[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-16,51,0,0,51,OPEN_OVERDUE,"502,502.60"
100,4500010146,80,1,2026-02-26,ZHP1,20000686,Roche Kenya Ltd,207-CWRE-0704,C 6800/8800 Omni wash reagent 4.2 L,ZLC,Laboratory commodity,HO01,KIT,"783,547.47",[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-16,167,0,0,167,OPEN_OVERDUE,"783,547.47"
100,4500010146,100,1,2026-02-26,ZHP1,20000686,Roche Kenya Ltd,207-CLYR-0804,C Omni 6800/8800-Lysis Reagen of 4*875ml,ZLC,Laboratory commodity,HO01,PAK,"1,765,562.35",[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-16,53,0,0,53,OPEN_OVERDUE,"1,765,562.35"
100,4500010146,120,1,2026-02-26,ZHP1,20000686,Roche Kenya Ltd,207-CBAG-0704,C 6800/8800 Solid waste bag of 20,ZLC,Laboratory commodity,HO01,PAK,"1,528,934.14",[NULL],[NULL],[NULL],[NULL],[NULL],2026-04-16,94,0,0,94,OPEN_OVERDUE,"1,528,934.14"
100,4500010217,20,1,2026-03-05,ZHP1,20000407,Mission Pharma,401-IUCD-0101,IUCD insertion kit,ZMD,Medical Device,HO01,SET,"96,965,954",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-03,"10,000",0,0,"10,000",OPEN_OVERDUE,"96,965,954"
100,4500010348,10,1,2026-03-11,ZRDI,20000418,Novartis Pharma Services Ag,114-BASI-0301,Basiliximab-20mg-Injection of Vial,ZME,Medicine,HO01,VI,"12,911,984.25",[NULL],[NULL],[NULL],[NULL],[NULL],2026-05-13,100,0,0,100,OPEN_OVERDUE,"12,911,984.25"
100,4500010348,30,1,2026-03-11,ZRDI,20000418,Novartis Pharma Services Ag,114-CYCL-0202,Cyclosporine A-50mg-Capsule of 5x10,ZME,Medicine,HO01,PAK,"1,453,654.66",[NULL],[NULL],[NULL],[NULL],[NULL],2026-05-13,387,0,0,387,OPEN_OVERDUE,"1,453,654.66"
100,4500010462,20,1,2026-03-13,ZHP1,20000249,RISE GLOBAL GMBH,402-DELI-0101N,Set - Delivery,ZMD,Medical Device,HO01,SET,"714,303.44",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-13,135,0,0,135,OPEN_OVERDUE,"714,303.44"
100,4500010474,20,1,2026-03-13,ZHP1,20000059,Jiangsu Yongxin Medical Equipment C,401-STPT-0101-04,Stretcher - Army type,ZMD,Medical Device,HO01,EA,"74,764.37",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-13,16,0,0,16,OPEN_OVERDUE,"74,764.37"
100,4500010629,10,1,2026-03-23,ZHP1,20000117,"Qingdao Haier Biomedical Co.,Ltd.",401-REVA-0102,"Refrigerator - Vaccine, 80L",ZMD,Medical Device,HO01,EA,"23,219,943.59",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-23,101,0,0,101,OPEN_OVERDUE,"23,219,943.59"
100,4500010908,20,1,2026-04-06,ZHP1,10000976,Gilando Biomedical Solution PLC,403-ANCH-0102,"Analyzer - Cl. Haematology, 5Diff",ZMD,Medical Device,HO01,EA,"1,926,385",[NULL],[NULL],[NULL],X,[NULL],2026-04-30,1,1,1,0,DELIVERY_COMPLETED,0
100,4500010937,20,1,2026-04-07,ZHP1,10003575,Z Care pharma trading,208-BCNH-1901,Blood Collection Needle holder of 1000,ZLC,Laboratory commodity,HO01,PAK,"17,175,273",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-25,"2,999",0,0,"2,999",OPEN_OVERDUE,"17,175,273"
100,4500011286,10,1,2026-05-06,ZHP1,20000549,Afrovision pharmaceuticals,201-GACA-0101,Acetic Acid Glacial (99.58%-99.9%),ZLC,Laboratory commodity,HO01,BOT,"68,724",[NULL],[NULL],[NULL],[NULL],[NULL],2026-07-05,83,0,0,83,OPEN_OVERDUE,"68,724"
100,4500011286,30,1,2026-05-06,ZHP1,20000549,Afrovision pharmaceuticals,209-SOHY-0104,Bleach(10timesdilutionof 5%-0.5% of500ml,ZLC,Laboratory commodity,HO01,BOT,"42,500",[NULL],[NULL],[NULL],[NULL],[NULL],2026-07-05,100,0,0,100,OPEN_OVERDUE,"42,500"
100,4500011296,10,1,2026-05-06,ZHP1,10002175,Dana Trading Private Ltd,301-COAB-0101-01,Cotton Absorbent Wool - 100gm,ZMS,Medical Supply,HO01,ROL,"28,800",[NULL],[NULL],[NULL],[NULL],[NULL],2026-07-05,480,0,0,480,OPEN_OVERDUE,"28,800"
100,4500011487,10,1,2026-05-14,ZRDI,20000260,Tenama International FZ-LLC,204-TPHA-0401,TPHA Test Cassette of 50tests,ZLC,Laboratory commodity,HO01,PAK,"2,388,272.12",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-30,"2,844",0,0,"2,844",OPEN_OVERDUE,"2,388,272.12"
100,4500011547,10,1,2026-05-18,ZHP1,20000050,Immucor Medizinische Diagnostik  Gm,204-NGAB-0701,NEO Iris - Gr A1 & B Refer Cell of2*10ml,ZLC,Laboratory commodity,HO01,PAK,"1,112,717.69",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-05,237,0,0,237,OPEN_OVERDUE,"1,112,717.69"
100,4500011547,30,1,2026-05-18,ZHP1,20000050,Immucor Medizinische Diagnostik  Gm,204-NRCE-0701,NEO Iris - Indic Red Cells of 10*11.5ml,ZLC,Laboratory commodity,HO01,PAK,"2,436,252.84",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-05,180,0,0,180,OPEN_OVERDUE,"2,436,252.84"
100,4500011547,50,1,2026-05-18,ZHP1,20000050,Immucor Medizinische Diagnostik  Gm,204-NRID-0701,NEO Iris - Ready ID of 30┬╡l,ZLC,Laboratory commodity,HO01,VI,"894,914.97",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-05,54,0,0,54,OPEN_OVERDUE,"894,914.97"
100,4500011747,20,1,2026-05-26,ZHP1,20000369,Hetro Labs Ltd.,104-RITO-0102,Ritonavir - 100mg - Tablet of 30,ZME,Medicine,HO01,PAK,"4,564,594.37",[NULL],[NULL],[NULL],[NULL],[NULL],2026-05-31,"4,100",0,0,"4,100",OPEN_OVERDUE,"4,564,594.37"
100,4500011863,10,1,2026-06-03,ZHP1,20000683,Samed FZE,401-STHA-0104,"Sterilizer - Instrument - Hot Air, 32L",ZMD,Medical Device,HO01,EA,"19,108,704.63",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-23,30,0,0,30,OPEN_OVERDUE,"19,108,704.63"
100,4500011865,10,1,2026-06-03,ZHP1,20000943,Norfolk International,403-HUMK-0101N,Humby Knife,ZMD,Medical Device,HO01,EA,"252,687.60",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-16,39,0,0,39,OPEN_OVERDUE,"252,687.60"
100,4500012137,10,1,2026-06-16,ZRDL,10000740,Follium Pharmaceuticals,201-PKOH-0102,"Potassium Hydroxide, 10% -Solution of 1L",ZLC,Laboratory commodity,HO01,BOT,"712,810",[NULL],[NULL],[NULL],[NULL],[NULL],2026-06-26,"1,190",0,0,"1,190",OPEN_OVERDUE,"712,810"
100,4500012834,20,1,2026-07-08,ZHP1,20000398,Macleods Pharmaceuticals Ltd.,104-ARLU-0104-02,Artemether+Lumefan-140mg (6x4)-Tab of 30,ZME,Medicine,HO01,PAK,"188,058,308.93",[NULL],[NULL],[NULL],[NULL],[NULL],2026-07-07,"74,164",0,0,"74,164",OPEN_OVERDUE,"188,058,308.93"
100,4500012836,10,1,2026-07-08,ZHP1,20000398,Macleods Pharmaceuticals Ltd.,104-ZIDO-0701,Zidovudine-10mg/ml-Oral Solut. of 100ml,ZME,Medicine,HO01,BOT,"21,813,873.26",[NULL],[NULL],[NULL],[NULL],[NULL],2026-11-25,"67,623",0,0,"67,623",OPEN_NOT_DUE,"21,813,873.26"
100,4500012902,10,1,2026-07-20,ZHP1,20000942,Jiangsu keling medical appliances c,401-BEBU-0101,"Bed ΓÇô Burn, Pediatric",ZMD,Medical Device,HO01,EA,"1,907,421.52",[NULL],[NULL],[NULL],[NULL],[NULL],2026-12-07,26,0,0,26,OPEN_NOT_DUE,"1,907,421.52"
100,4500000067,10,1,2024-06-13,FO,20000243,"Philosys Co.,Ltd",402-GLUM-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,0,[NULL],[NULL],[NULL],[NULL],[NULL],2024-10-31,"1,100",0,"1,100",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500000302,20,1,2024-06-08,ZRDI,20000236,Maakrupa scientific industries PVT.,305-CAFO-0607-01,Catheter Foley Three Ways-5-15ml 14CH,ZMS,Medical Supply,HO01,EA,"1,621,417.98",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-01,"52,688",0,0,"52,688",OPEN_OVERDUE,"1,621,417.98"
100,4500000302,40,1,2024-06-08,ZRDI,20000236,Maakrupa scientific industries PVT.,305-CAFL-0610-01,Catheter Foley Two Ways-30-50ml 16CH,ZMS,Medical Supply,HO01,EA,"2,605,043.53",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-01,"182,846",0,0,"182,846",OPEN_OVERDUE,"2,605,043.53"
100,4500000302,60,1,2024-06-08,ZRDI,20000236,Maakrupa scientific industries PVT.,305-ENTU-0610-01,Endotracheal Tube Sterile Cuffed- 7CH,ZMS,Medical Supply,HO01,EA,"920,779.44",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-01,"40,393",0,0,"40,393",OPEN_OVERDUE,"920,779.44"
100,4500000582,20,1,2024-06-08,ZHP1,20000299,Sonoscape Company Ltd.,404-ULGM-KEBO,Ultrasound machine S.P - key board,ZMD,Medical Device,HO01,EA,"76,550.78",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-01,2,0,0,2,OPEN_OVERDUE,"76,550.78"
100,4500000582,40,1,2024-06-08,ZHP1,20000299,Sonoscape Company Ltd.,404-ULGM-CDDS,Ultrasound machine S.P - CD dri software,ZMD,Medical Device,HO01,EA,"51,033.47",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-01,3,0,0,3,OPEN_OVERDUE,"51,033.47"
100,4500000582,60,1,2024-06-08,ZHP1,20000299,Sonoscape Company Ltd.,404-ULGM-BABU,Ultrasound machine S.P - Baseline button,ZMD,Medical Device,HO01,EA,453.63,[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-01,1,0,0,1,OPEN_OVERDUE,453.63
100,4500000582,80,1,2024-06-08,ZHP1,20000299,Sonoscape Company Ltd.,404-ULGM-CFAN,Ultrasound machine S.P- Cooling fan,ZMD,Medical Device,HO01,EA,"2,551.96",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-01,1,0,0,1,OPEN_OVERDUE,"2,551.96"
100,4500000582,100,1,2024-06-08,ZHP1,20000299,Sonoscape Company Ltd.,404-ULGM-DEAK,Ultrasound machine S.P - Depth adju knob,ZMD,Medical Device,HO01,EA,453.63,[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-01,1,0,0,1,OPEN_OVERDUE,453.63
100,4500000582,120,1,2024-06-08,ZHP1,20000299,Sonoscape Company Ltd.,404-ULGM-PACP,Ultrasound machine S. -Pha Array Car.Pro,ZMD,Medical Device,HO01,EA,"204,133.88",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-01,1,0,0,1,OPEN_OVERDUE,"204,133.88"
100,4500000623,10,1,2024-06-18,ZRDI,20000378,Intas Pharmaceutical Ltd.,114-MYCO-0101,Mycophenolate Mofe.-500mg-Tab of 10x10,ZME,Medicine,HO01,PAK,"3,957,508.17",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-05,"4,200","4,120","4,120",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500000630,10,1,2024-06-18,ZRDL,10000745,Humanwell Pharmaceutical Ethiopia P,109-CHLO-0701,Chlorpheniramine-2mg/5ml-Syrup of 100ml,ZME,Medicine,HO01,BOT,"2,766,311",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-05,"67,471",0,0,"67,471",OPEN_OVERDUE,"2,766,311"
100,4500000630,30,1,2024-06-18,ZRDL,10000745,Humanwell Pharmaceutical Ethiopia P,104-NORF-0101,Norfloxacin - 400mg ΓÇô Tablet of 10x10,ZME,Medicine,HO01,PAK,"11,839,400",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-05,"59,197",0,0,"59,197",OPEN_OVERDUE,"11,839,400"
100,4500000631,20,1,2024-06-18,ZRDI,20000358,Gst Corporation Ltd,305-NAGT-0601,Naso Gastric Tube Sterile Infant - 4CH,ZMS,Medical Supply,HO01,EA,"157,118.79",[NULL],[NULL],[NULL],X,[NULL],2024-11-05,"63,984","63,984","63,984",0,DELIVERY_COMPLETED,0
100,4500000631,40,1,2024-06-18,ZRDI,20000358,Gst Corporation Ltd,302-SYID-0502,Syringe Insulin-1ml on 6mm ndl 30G of100,ZMS,Medical Supply,HO01,PAK,"9,281,691.25",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-05,"54,304","54,303","54,303",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500000671,10,1,2024-06-19,ZHP1,20000411,Naari Pte Limited,111-MIMI-0101,Mife+Miso -200mg +200mcg-Tablet of 5,ZME,Medicine,HO01,KIT,"42,135,261.69",[NULL],[NULL],[NULL],[NULL],[NULL],2024-10-05,"414,512",0,0,"414,512",OPEN_OVERDUE,"42,135,261.69"
100,4500000710,20,1,2024-06-24,ZRDL,10000746,Sansheng Pharmaceutical Plc,104-CIPR-0102,Ciproflxacin - 500mg ΓÇô Tablet of 10x10,ZME,Medicine,HO01,PAK,"137,842,925.33",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-11,"510,851","372,075","372,075",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500000710,40,1,2024-06-24,ZRDL,10000746,Sansheng Pharmaceutical Plc,113-DEXT-0302,"DW 5% -IV with Giving Set, 1000ml",ZME,Medicine,HO01,PAK,"7,897,828.50",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-11,"80,181","80,172","80,172",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500000710,60,1,2024-06-24,ZRDL,10000746,Sansheng Pharmaceutical Plc,105-OLAN-0102,Olanzapine - 5mg ΓÇô Tablet of 10x10,ZME,Medicine,HO01,PAK,"7,353,000",[NULL],[NULL],[NULL],X,[NULL],2024-11-11,"77,400","77,400","77,400",0,DELIVERY_COMPLETED,0
100,4500000710,80,1,2024-06-24,ZRDL,10000746,Sansheng Pharmaceutical Plc,105-SODI-0101,Sod Valproate-200mg-Tab(e.coat)of 10x10,ZME,Medicine,HO01,PAK,"18,273,676.87",[NULL],[NULL],[NULL],X,[NULL],2024-11-11,"61,069","61,069","61,069",0,DELIVERY_COMPLETED,0
100,4500000720,10,1,2024-06-26,ZRDI,20000264,United Pharma (K) Limited,104-ACYC-0302,Acyclovir-500mg-Powder for inj of 1 vial,ZME,Medicine,HO01,VI,"1,269,486.39",[NULL],[NULL],[NULL],X,[NULL],2024-11-13,"8,550","8,550","8,550",0,DELIVERY_COMPLETED,0
100,4500000742,20,1,2024-06-27,ZRDL,10000822,Dallul Pharmaceutical PLC,201-GENT-0101,Gentian Violet - 1% - Solution of 500ml,ZLC,Laboratory commodity,HO01,BOT,"448,501.25",[NULL],[NULL],[NULL],X,[NULL],2024-11-14,"14,975","14,975","14,975",0,DELIVERY_COMPLETED,0
100,4500000742,40,1,2024-06-27,ZRDL,10000822,Dallul Pharmaceutical PLC,209-HPER-0101,Hydrogen Peroxide - 3% - Solution of 1L,ZLC,Laboratory commodity,HO01,BOT,"216,072.36",[NULL],[NULL],[NULL],X,[NULL],2024-11-14,"1,764","1,764","1,764",0,DELIVERY_COMPLETED,0
100,4500000742,60,1,2024-06-27,ZRDL,10000822,Dallul Pharmaceutical PLC,209-POVI-0101,Povidone Iodine - 10% - Soln of 130ml,ZLC,Laboratory commodity,HO01,BOT,"496,662.72",[NULL],[NULL],[NULL],X,[NULL],2024-11-14,"11,626","11,626","11,626",0,DELIVERY_COMPLETED,0
100,4500000765,60,1,2024-06-27,ZRDI,20000467,Venus Remedius Ltd.,115-DACA-0303,Dacarbazine-500mg in Vial-Powder for Inj,ZME,Medicine,HO01,VI,"1,550,600.73",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-14,"4,473",0,0,"4,473",OPEN_OVERDUE,"1,550,600.73"
100,4500000765,80,1,2024-06-27,ZRDI,20000467,Venus Remedius Ltd.,115-VINC-0302,Vincristine Sulfate-2mg-Pwd.Inj,ZME,Medicine,HO01,VI,"266,976.75",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-14,"2,504",0,0,"2,504",OPEN_OVERDUE,"266,976.75"
100,4500000784,10,1,2024-06-28,ZRDI,20000258,Sysmex  Europe SE,203-SNCP-0701,Sys XN-550 - Cell Pack of 10L,ZLC,Laboratory commodity,HO01,JAR,"4,811,192.24",[NULL],[NULL],[NULL],[NULL],[NULL],2024-06-30,"2,446",0,0,"2,446",OPEN_OVERDUE,"4,811,192.24"
100,4500000784,30,1,2024-06-28,ZRDI,20000258,Sysmex  Europe SE,203-SNLY-0701,Sys XN-550 - Lyser cell WDF of 2L,ZLC,Laboratory commodity,HO01,JAR,"2,122,562.05",[NULL],[NULL],[NULL],[NULL],[NULL],2024-06-30,280,0,0,280,OPEN_OVERDUE,"2,122,562.05"
100,4500000787,410,1,2024-06-28,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DCHK-0801,D EXL 200 - Check Flex of 8 Pieces,ZLC,Laboratory commodity,HO01,PAK,"1,103,261.54",[NULL],[NULL],[NULL],X,[NULL],2024-11-15,900,900,900,0,DELIVERY_COMPLETED,0
100,4500000787,430,1,2024-06-28,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DDCK-0801,D EXL 200 - Dilution Check of 50ml,ZLC,Laboratory commodity,HO01,BOT,"251,098.90",[NULL],[NULL],[NULL],X,[NULL],2024-11-15,120,120,120,0,DELIVERY_COMPLETED,0
100,4500000787,450,1,2024-06-28,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DSDL-0801,D EXL 200 - Sample Dilution of 6*500ml,ZLC,Laboratory commodity,HO01,PAK,"188,837.32",[NULL],[NULL],[NULL],X,[NULL],2024-11-15,60,60,60,0,DELIVERY_COMPLETED,0
100,4500000787,470,1,2024-06-28,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DSTB-0801,D EXL 200 - Standard B IND of 3*300ml,ZLC,Laboratory commodity,HO01,PAK,"789,558.95",[NULL],[NULL],[NULL],X,[NULL],2024-11-15,240,240,240,0,DELIVERY_COMPLETED,0
100,4500000787,490,1,2024-06-28,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DCM1-0721,D EXL 200 - Cardiac Mark Con L1 of 6*3ml,ZLC,Laboratory commodity,HO01,PAK,"649,983.54",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-15,120,0,126,0,FULLY_RECEIVED_OR_REDUCED,0
100,4500000787,510,1,2024-06-28,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DCM3-0721,D EXL 200 - Cardiac Mark Con L3 of 6*3ml,ZLC,Laboratory commodity,HO01,PAK,"649,983.54",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-16,120,0,120,0,FULLY_RECEIVED_OR_REDUCED,0
100,4500000787,530,1,2024-06-28,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DUR1-0721,D EXL 200 - Urine Control 1 of 12*10ml,ZLC,Laboratory commodity,HO01,PAK,"329,610.07",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-16,60,0,60,0,FULLY_RECEIVED_OR_REDUCED,0
100,4500000787,550,1,2024-06-28,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DCO1-0721,D EXL 200 - Chem Assay Cont L1 of12*5ml,ZLC,Laboratory commodity,HO01,PAK,"913,397.92",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-16,180,0,180,0,FULLY_RECEIVED_OR_REDUCED,0
100,4500000787,570,1,2024-06-28,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DSCP-0801,D EXL 200 - Cup - Small of 1000 Cups,ZLC,Laboratory commodity,HO01,PAK,"80,027.80",[NULL],[NULL],[NULL],X,[NULL],2024-11-16,116,116,116,0,DELIVERY_COMPLETED,0
100,4500000824,20,1,2024-06-29,ZRDL,10000745,Humanwell Pharmaceutical Ethiopia P,105-TRAM-0301-02,Tramadol HCl-50mg/ml in 2ml-Inj of 10,ZME,Medicine,HO01,PAK,"6,734,280",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-16,"96,204",0,0,"96,204",OPEN_OVERDUE,"6,734,280"
100,4500000836,10,1,2024-06-29,ZRDI,20000237,Medplus (India) limited,302-CAIV-0502-02,Cannula Intravenous Set - 22G of 100,ZMS,Medical Supply,HO01,PAK,"41,589,024.13",[NULL],[NULL],[NULL],X,[NULL],2024-11-16,"53,901","53,901","53,901",0,DELIVERY_COMPLETED,0
100,4500000842,10,1,2024-07-01,ZRDL,10001201,The New Millennium Medical Device,204-PREG-0501,Pregnancy Test Strip (HCG) of 50tests,ZLC,Laboratory commodity,HO01,PAK,"16,535,051.42",[NULL],[NULL],[NULL],X,[NULL],2024-11-18,"65,712","65,712","65,712",0,DELIVERY_COMPLETED,0
100,4500000846,20,1,2024-07-01,ZRDL,10001159,Kilitch Estro Biotech PLC,104-CEFT-0302,Ceftazidime - 1g Injn with Diluent,ZME,Medicine,HO01,PAK,"6,525,000",[NULL],[NULL],[NULL],X,[NULL],2024-11-18,"150,000","150,000","150,000",0,DELIVERY_COMPLETED,0
100,4500000846,40,1,2024-07-01,ZRDL,10001159,Kilitch Estro Biotech PLC,104-CEPH-0602,Cephalexine-250mg/5ml-Oral Susp of 100ml,ZME,Medicine,HO01,PAK,"7,800,000",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-18,"200,000","196,082","196,082",0,FULLY_RECEIVED_OR_REDUCED,0
